restaurant_id,orders_count,temp,rain,wind,humidity,tourist_flow,is_holiday,ops_accepting_time_gojek,ops_delivery_time_gojek,ops_preparation_time_gojek,ops_rating_gojek,ops_rating_grab,mkt_ads_spend_gojek,mkt_ads_spend_grab,mkt_impressions_grab,mkt_roas_gojek,mkt_roas_grab,outage_offline_rate_grab,ads_spend_total,impressions_total,accepting_time_mean,delivery_time_mean,preparation_time_mean,offline_rate_sum,day_of_week,is_weekend,total_sales_lag_1,total_sales_lag_3,total_sales_lag_7,orders_count_lag_1,orders_count_lag_3,orders_count_lag_7,temp_lag_1,temp_lag_2,temp_lag_3,temp_lag_4,temp_lag_5,temp_lag_6,temp_lag_7,rain_lag_1,rain_lag_2,rain_lag_3,rain_lag_4,rain_lag_5,rain_lag_6,rain_lag_7,wind_lag_1,wind_lag_2,wind_lag_3,wind_lag_4,wind_lag_5,wind_lag_6,wind_lag_7,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_4,humidity_lag_5,humidity_lag_6,humidity_lag_7,tourist_flow_lag_1,tourist_flow_lag_2,tourist_flow_lag_3,tourist_flow_lag_4,tourist_flow_lag_5,tourist_flow_lag_6,tourist_flow_lag_7,total_sales_rolling_mean_7,orders_count_rolling_mean_7,temp_rolling_mean_7,rain_rolling_mean_7,wind_rolling_mean_7,humidity_rolling_mean_7,tourist_flow_rolling_mean_7
25,5.0,,,,,0.0,0,0.15,26.933333333333334,26.2,5.0,5.0,19824.0,20621.51,305.0,0.1008878127522195,0.0,,40445.51,305.0,0.15,26.933333333333334,26.2,0.0,4,0,571600.0,765800.0,220800.0,9.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270571.4285714286,4.571428571428571,,,,,0.0
16,18.0,,,,,0.0,0,0.3666666666666666,6.166666666666667,21.05,,4.6,,216516.49,1402.0,,12.612896135532218,0.0,216516.49,1402.0,0.3666666666666666,6.166666666666667,21.05,0.0,1,0,4625400.0,3325300.0,1379100.0,13.0,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3462185.714285714,14.285714285714286,,,,,0.0
18,16.0,,,,,0.0,0,0.2166666666666666,14.35,25.666666666666668,4.900000095367432,4.8,47520.0,74426.31,1274.0,41.7192760942761,30.190936511564257,0.0,121946.31,1274.0,0.2166666666666666,14.35,25.666666666666668,0.0,3,0,5219900.0,7347900.0,2797700.0,14.0,18.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5130085.714285715,14.714285714285714,,,,,0.0
1,2.0,,,,,0.0,0,0.55,11.483333333333333,49.16666666666666,4.599999904632568,,,,,,,,0.0,0.0,0.55,11.483333333333333,49.16666666666666,0.0,6,1,1519000.0,2116000.0,2189000.0,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570928.5714285714,3.142857142857143,,,,,0.0
35,0.0,,,,,0.0,0,,,,,,144480.0,282142.12,1812.0,12.832225913621263,7.754956969912894,,426622.12,1812.0,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
32,0.0,,,,,0.0,0,,,,3.900000095367432,4.8,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
18,5.0,,,,,0.0,0,0.2833333333333333,20.133333333333333,29.716666666666665,4.800000190734863,4.8,65880.0,0.0,365.0,7.616879174256224,,0.0,65880.0,365.0,0.2833333333333333,20.133333333333333,29.716666666666665,0.0,6,1,2542500.0,3360200.0,1179000.0,8.0,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142128.571428572,9.285714285714286,,,,,0.0
14,12.0,,,,,0.0,0,0.0666666666666666,13.6,16.683333333333334,4.800000190734863,4.8,,111608.7,1032.0,,12.04207198901161,0.0,111608.7,1032.0,0.0666666666666666,13.6,16.683333333333334,0.0,3,0,793000.0,2497000.0,616000.0,5.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904857.142857143,7.857142857142857,,,,,0.0
13,0.0,28.3,0.2,13.9,70.0,0.0,0,,,,4.800000190734863,5.0,,0.0,304.0,,,0.0,0.0,304.0,,,,0.0,0,0,150000.0,0.0,536750.0,1.0,0.0,3.0,28.3,27.8,27.0,27.2,27.0,27.0,26.8,0.0,0.0,0.2,0.1,0.6,0.0,5.8,14.2,13.6,14.6,10.7,9.3,13.5,15.2,63.0,64.0,74.0,76.0,80.0,84.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209571.42857142855,1.0,27.514285714285712,0.1571428571428571,12.828571428571433,73.0,0.0
22,9.0,,,,,0.0,0,0.2166666666666666,15.683333333333334,13.533333333333331,,4.8,102120.0,0.0,477.0,7.481394437916177,,3.17,102120.0,477.0,0.2166666666666666,15.683333333333334,13.533333333333331,3.17,5,1,2224000.0,2868000.0,1929000.0,16.0,13.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935000.0,13.571428571428571,,,,,0.0
21,8.0,,,,,0.0,0,0.0,13.066666666666666,27.9,4.699999809265137,4.8,11664.0,70781.35,599.0,24.862825788751717,15.03220834301691,0.0,82445.35,599.0,0.0,13.066666666666666,27.9,0.0,5,1,2615500.0,2704000.0,1237500.0,11.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253500.0,10.0,,,,,0.0
15,2.0,27.8,1.7,18.1,80.0,0.0,0,0.5666666666666667,7.516666666666667,22.516666666666666,4.800000190734863,4.9,32400.0,0.0,169.0,36.95987654320987,,0.0,32400.0,169.0,0.5666666666666667,7.516666666666667,22.516666666666666,0.0,4,0,859900.0,442500.0,1756000.0,2.0,1.0,1.0,27.4,27.0,27.1,26.7,27.1,26.7,26.7,11.7,13.2,11.6,30.1,18.2,8.3,14.9,14.3,14.3,17.3,13.9,12.9,10.4,13.2,83.0,85.0,83.0,85.0,86.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846814.2857142857,2.857142857142857,27.11428571428571,13.542857142857144,14.457142857142856,83.85714285714286,0.0
46,15.0,,,,,0.0,0,0.1,14.466666666666669,7.95,4.900000095367432,4.9,51600.0,180493.0,2642.0,5.077519379844961,12.50741025967766,0.0,232093.0,2642.0,0.1,14.466666666666669,7.95,0.0,2,0,4035000.0,4107500.0,3316500.0,13.0,20.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800714.285714286,14.857142857142858,,,,,0.0
24,0.0,26.5,9.8,17.5,85.0,0.0,0,,,,0.0,5.0,,0.0,78.0,,,0.0,0.0,78.0,,,,0.0,1,0,409900.0,363700.0,239800.0,2.0,2.0,2.0,27.4,27.1,26.4,26.7,26.6,26.0,25.8,0.3,0.0,1.1,3.8,2.3,3.0,2.2,16.6,15.1,14.3,14.7,15.7,14.3,14.8,78.0,75.0,80.0,79.0,81.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437042.8571428572,1.8571428571428568,26.67142857142857,2.9,15.457142857142856,80.28571428571429,0.0
1,4.0,,,,,0.0,0,0.25,6.15,51.56666666666667,4.800000190734863,4.7,,53041.19,1681.0,,21.68126318432901,0.0,53041.19,1681.0,0.25,6.15,51.56666666666667,0.0,4,0,2684000.0,2705000.0,720000.0,4.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155000.0,4.0,,,,,0.0
11,37.0,26.9,1.6,21.1,81.0,0.0,0,0.0,10.5,35.81666666666667,4.800000190734863,4.7,249576.0,,,51.18400807769978,,,249576.0,0.0,0.0,10.5,35.81666666666667,0.0,5,1,12314300.0,8261100.0,8682100.0,39.0,30.0,23.0,26.9,26.7,26.7,26.3,26.5,27.1,27.5,1.0,0.7,1.4,2.5,4.4,4.7,1.4,20.9,19.7,15.1,16.1,21.1,23.5,22.1,80.0,84.0,83.0,86.0,86.0,82.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11102071.42857143,32.285714285714285,26.728571428571428,2.328571428571429,19.642857142857142,83.14285714285714,0.0
35,0.0,,,,,0.0,0,,,,,,144480.0,325358.59,1954.0,12.178156146179402,7.958910812835769,,469838.59,1954.0,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
32,3.0,,,,,0.0,0,0.5166666666666667,11.566666666666666,47.63333333333333,4.699999809265137,4.8,42000.0,0.0,81.0,6.547619047619048,,22.35,42000.0,81.0,0.5166666666666667,11.566666666666666,47.63333333333333,22.35,5,1,520000.0,0.0,400000.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258571.42857142855,2.0,,,,,0.0
1,3.0,,,,,0.0,0,0.1833333333333333,13.283333333333331,40.71666666666667,4.900000095367432,4.8,77220.0,13448.88,61.0,4.836829836829837,18.86774214655793,38.0,90668.88,61.0,0.1833333333333333,13.283333333333331,40.71666666666667,38.0,5,1,319000.0,217500.0,369750.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378571.4285714286,1.2857142857142858,,,,,0.0
12,76.0,28.2,1.5,19.7,79.0,0.0,0,0.05,13.333333333333334,21.83333333333333,4.599999904632568,4.6,137808.0,505094.26,11644.0,31.202832926970856,7.008592811963454,0.0,642902.26,11644.0,0.05,13.333333333333334,21.83333333333333,0.0,5,1,16710000.0,18527000.0,15194000.0,74.0,82.0,70.0,27.6,27.5,27.2,27.2,27.2,27.3,27.4,1.0,0.5,3.5,6.3,8.3,3.9,2.0,22.6,18.2,19.0,19.1,22.2,25.1,21.4,80.0,79.0,80.0,79.0,77.0,78.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18062142.85714286,76.14285714285714,27.45714285714286,3.571428571428572,20.842857142857145,78.85714285714286,0.0
27,5.0,,,,,0.0,0,0.3333333333333333,12.383333333333333,31.83333333333333,5.0,4.5,63600.0,25324.32,415.0,9.476415094339623,23.5228428640927,8.1,88924.32,415.0,0.3333333333333333,12.383333333333333,31.83333333333333,8.1,5,1,1385800.0,4837300.0,2917300.0,4.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786971.4285714286,7.285714285714286,,,,,0.0
13,1.0,27.2,1.2,16.8,84.0,0.0,0,0.15,10.75,23.98333333333333,4.900000095367432,5.0,45732.0,0.0,116.0,0.0,,0.0,45732.0,116.0,0.15,10.75,23.98333333333333,0.0,5,1,528750.0,668750.0,262500.0,2.0,8.0,1.0,27.3,27.0,27.1,26.6,26.3,26.9,27.3,1.1,5.2,1.2,8.1,13.7,5.0,1.2,7.6,14.0,9.9,8.2,17.2,19.3,11.5,84.0,85.0,87.0,87.0,88.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362678.5714285714,3.7142857142857135,26.914285714285715,5.07142857142857,13.285714285714286,86.0,0.0
13,4.0,29.9,1.1,11.1,68.0,0.0,0,0.05,14.683333333333334,38.23333333333333,4.800000190734863,5.0,135404.0,20671.18,285.0,6.244276387699034,15.867502484134915,0.0,156075.18,285.0,0.05,14.683333333333334,38.23333333333333,0.0,4,0,743000.0,730500.0,0.0,4.0,2.0,0.0,29.0,28.5,27.9,28.9,28.5,28.8,29.1,3.2,0.7,4.3,0.6,5.5,0.4,0.8,10.8,7.0,8.0,11.0,9.4,7.7,9.1,76.0,80.0,85.0,79.0,79.0,79.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340785.7142857143,5.571428571428571,28.785714285714285,2.257142857142857,9.285714285714286,78.0,0.0
12,88.0,27.2,1.0,18.1,79.0,0.0,0,0.0833333333333333,14.216666666666669,20.2,4.5,4.7,100560.0,124223.12,2314.0,40.49323786793954,30.21981737377068,0.0,224783.12,2314.0,0.0833333333333333,14.216666666666669,20.2,0.0,4,0,19826000.0,18979000.0,23690000.0,93.0,95.0,108.0,26.2,26.9,26.1,26.1,26.5,26.7,25.8,12.5,9.7,20.0,27.5,25.3,4.7,21.8,21.2,21.6,26.3,29.7,25.4,18.1,14.7,88.0,85.0,88.0,88.0,87.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18861571.42857143,90.14285714285714,26.528571428571432,14.385714285714286,22.91428571428571,85.71428571428571,0.0
17,83.0,,,,,0.0,0,0.2,12.15,19.03333333333333,4.800000190734863,4.8,66000.0,451036.05,3728.0,11.409090909090908,11.859362461160256,0.0,517036.05,3728.0,0.2,12.15,19.03333333333333,0.0,1,0,10349750.0,20446000.0,11621000.0,58.0,93.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14269107.142857144,73.0,,,,,0.0
10,23.0,,,,,0.0,0,0.0,12.266666666666667,21.15,4.699999809265137,4.8,167744.0,238671.54,5257.0,11.71666348721862,12.707003105606978,,406415.54,5257.0,0.0,12.266666666666667,21.15,0.0,6,1,7950800.0,9989500.0,13913000.0,22.0,33.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8866942.857142856,27.428571428571427,,,,,0.0
17,57.0,,,,,0.0,0,0.15,13.933333333333334,20.933333333333334,4.800000190734863,4.7,97200.0,399425.62,3766.0,19.938271604938272,15.532303611370748,0.0,496625.62,3766.0,0.15,13.933333333333334,20.933333333333334,0.0,1,0,9822000.0,15616000.0,15918000.0,46.0,78.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14279714.285714284,72.28571428571429,,,,,0.0
25,0.0,,,,,0.0,0,,,,,5.0,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20128.571428571428,2.571428571428572,,,,,0.0
31,2.0,24.5,24.3,16.2,90.0,0.0,0,0.1,23.98333333333333,38.75,5.0,,18000.0,,,12.48611111111111,,,18000.0,0.0,0.1,23.98333333333333,38.75,0.0,3,0,779750.0,2259000.0,3627375.0,2.0,4.0,9.0,24.9,24.5,24.5,24.8,24.7,24.7,25.2,12.5,10.7,22.6,11.6,9.2,5.3,6.1,8.3,9.2,12.8,9.4,9.7,9.5,19.4,88.0,92.0,92.0,89.0,89.0,89.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499767.857142857,3.0,24.65714285714285,13.742857142857142,10.728571428571428,89.85714285714286,0.0
39,8.0,,,,,0.0,0,0.5166666666666667,9.366666666666667,23.966666666666665,5.0,4.8,,80586.92,349.0,,13.92657766297558,0.0,80586.92,349.0,0.5166666666666667,9.366666666666667,23.966666666666665,0.0,4,0,3075300.0,1621100.0,1692800.0,10.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881114.2857142857,7.142857142857143,,,,,0.0
21,15.0,,,,,0.0,0,0.0,13.466666666666669,11.8,4.699999809265137,4.8,37728.0,51926.75,769.0,30.61386768447837,7.895737745959453,0.0,89654.75,769.0,0.0,13.466666666666669,11.8,0.0,2,0,2895500.0,2042500.0,2550500.0,18.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435214.285714286,18.857142857142858,,,,,0.0
10,54.0,,,,,0.0,0,0.0,12.683333333333334,18.23333333333333,4.800000190734863,5.0,,732396.61,67100.0,,7.49907894849486,,732396.61,67100.0,0.0,12.683333333333334,18.23333333333333,0.0,3,0,16974600.0,13548400.0,8356900.0,53.0,41.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12728285.714285716,40.0,,,,,0.0
12,105.0,27.1,0.3,20.1,80.0,0.0,0,0.3,12.583333333333334,24.55,4.599999904632568,4.7,145568.0,444826.91,8940.0,38.00972741261816,10.936838331116254,0.0,590394.9099999999,8940.0,0.3,12.583333333333334,24.55,0.0,1,0,22023000.0,17229000.0,19779000.0,97.0,82.0,84.0,26.8,27.1,27.1,26.7,26.7,27.1,28.0,3.8,8.3,1.9,6.9,11.6,12.2,3.4,15.5,13.7,15.4,9.2,8.9,16.1,18.2,82.0,83.0,83.0,86.0,84.0,80.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19605714.285714287,91.85714285714286,26.942857142857147,6.428571428571429,14.12857142857143,82.57142857142857,0.0
32,1.0,,,,,0.0,0,0.0166666666666666,11.616666666666667,15.033333333333331,5.0,4.8,38640.0,0.0,515.0,0.0,,0.0,38640.0,515.0,0.0166666666666666,11.616666666666667,15.033333333333331,0.0,3,0,290000.0,220000.0,285000.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257892.85714285716,2.0,,,,,0.0
48,10.0,,,,,0.0,0,0.2,16.8,11.75,4.900000095367432,4.8,35000.0,52598.4,305.0,13.771428571428572,13.840725193161768,0.0,87598.4,305.0,0.2,16.8,11.75,0.0,6,1,3555000.0,1644000.0,4173000.0,16.0,11.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005142.857142857,11.428571428571429,,,,,0.0
28,2.0,26.1,2.4,9.3,83.0,0.0,0,0.05,7.75,31.316666666666663,4.900000095367432,5.0,30000.0,0.0,27.0,5.485333333333333,,0.0,30000.0,27.0,0.05,7.75,31.316666666666663,0.0,2,0,0.0,149600.0,1377816.0,0.0,1.0,3.0,25.5,26.0,26.0,25.6,25.0,25.0,24.4,4.2,0.9,0.9,1.3,3.1,5.0,6.7,7.2,8.2,11.1,8.1,6.6,6.7,13.1,88.0,83.0,80.0,82.0,85.0,88.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505619.7142857143,2.142857142857143,25.6,2.542857142857143,8.171428571428573,84.14285714285714,0.0
10,37.0,,,,,0.0,0,0.0,16.05,18.916666666666668,4.699999809265137,,19200.0,,,40.640625,,,19200.0,0.0,0.0,16.05,18.916666666666668,0.0,4,0,7865200.0,10206000.0,10246400.0,34.0,33.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9204871.42857143,31.428571428571427,,,,,0.0
6,37.0,28.7,0.3,20.7,79.0,0.0,0,0.2,13.283333333333331,35.21666666666667,4.699999809265137,4.7,156000.0,154201.28,1264.0,34.96730769230769,15.233336584495278,,310201.28,1264.0,0.2,13.283333333333331,35.21666666666667,0.0,3,0,7483000.0,4052750.0,3617750.0,31.0,14.0,14.0,28.9,27.8,27.5,27.7,27.0,26.7,28.0,0.4,6.4,3.5,2.5,9.9,5.0,5.4,14.8,13.7,12.0,11.5,15.3,8.1,9.3,80.0,84.0,84.0,82.0,85.0,88.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333314.285714285,27.714285714285715,27.75714285714286,4.000000000000001,13.728571428571428,83.14285714285714,0.0
36,5.0,,,,,0.0,0,0.0833333333333333,14.3,20.03333333333333,4.800000190734863,4.9,,54065.37,158.0,,12.595863119035345,0.0,54065.37,158.0,0.0833333333333333,14.3,20.03333333333333,0.0,2,0,981000.0,609000.0,968500.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359071.4285714286,3.571428571428572,,,,,0.0
1,8.0,,,,,0.0,0,0.15,11.283333333333331,27.716666666666665,3.700000047683716,4.7,13000.0,,,116.3846153846154,,11.67,13000.0,0.0,0.15,11.283333333333331,27.716666666666665,11.67,3,0,1798000.0,4483800.0,5463500.0,4.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3269728.571428572,9.142857142857142,,,,,0.0
24,5.0,25.8,11.2,17.8,86.0,0.0,0,0.1,11.783333333333331,34.583333333333336,4.900000095367432,4.8,24000.0,46651.02,446.0,15.125,15.251542195647598,0.0,70651.01999999999,446.0,0.1,11.783333333333331,34.583333333333336,0.0,6,1,1758400.0,466900.0,828550.0,8.0,2.0,4.0,25.2,26.4,26.2,26.2,26.2,26.2,26.3,12.9,1.4,0.0,0.5,0.4,0.2,3.2,14.8,17.7,17.0,14.0,14.7,11.0,16.5,89.0,81.0,78.0,84.0,84.0,82.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227728.5714285714,5.428571428571429,26.02857142857143,3.8,15.285714285714286,83.42857142857143,0.0
17,68.0,,,,,0.0,0,0.0833333333333333,11.216666666666669,13.583333333333334,4.800000190734863,4.8,97200.0,433593.06,3027.0,15.030864197530864,13.388129413325942,0.0,530793.06,3027.0,0.0833333333333333,11.216666666666669,13.583333333333334,0.0,2,0,14599000.0,15912750.0,12597000.0,73.0,89.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14602392.857142856,79.71428571428571,,,,,0.0
27,12.0,,,,,0.0,0,0.4333333333333333,17.483333333333334,47.48333333333333,4.800000190734863,4.8,37200.0,133396.39,1277.0,0.0,20.03052706298873,0.0,170596.39,1277.0,0.4333333333333333,17.483333333333334,47.48333333333333,0.0,3,0,8685400.0,8846500.0,6236500.0,17.0,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7513028.571428572,17.714285714285715,,,,,0.0
13,3.0,26.6,2.9,15.3,89.0,0.0,0,0.05,17.133333333333333,28.6,4.699999809265137,5.0,28188.0,14782.37,500.0,0.0,21.07239908079692,0.0,42970.37,500.0,0.05,17.133333333333333,28.6,0.0,5,1,934500.0,156500.0,150000.0,3.0,1.0,1.0,26.0,27.1,27.5,27.8,27.3,26.7,26.3,21.1,11.9,19.5,8.6,2.2,11.9,19.2,9.0,11.4,14.4,13.8,12.5,15.0,12.0,92.0,86.0,84.0,82.0,83.0,86.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531857.1428571428,2.571428571428572,27.0,11.157142857142858,13.05714285714286,86.0,0.0
21,9.0,,,,,0.0,0,0.0,14.066666666666666,8.7,4.699999809265137,4.8,37440.0,151567.19,1536.0,4.407051282051282,7.422450729607114,0.0,189007.19,1536.0,0.0,14.066666666666666,8.7,0.0,3,0,3117000.0,3977500.0,2440000.0,14.0,18.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2829142.8571428573,13.142857142857142,,,,,0.0
22,0.0,,,,,0.0,0,,,,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
12,29.0,27.3,2.7,16.9,79.0,0.0,0,0.0666666666666666,8.65,19.516666666666666,4.900000095367432,4.6,165168.0,327959.71,6181.0,9.229390681003585,3.540068992011244,,493127.71,6181.0,0.0666666666666666,8.65,19.516666666666666,0.0,5,1,7983191.0,5145800.0,4882400.0,54.0,41.0,31.0,27.5,27.3,26.8,26.0,26.0,26.4,26.7,0.7,0.1,1.0,3.0,3.5,1.0,0.5,17.9,18.9,18.9,16.9,17.5,15.6,17.8,77.0,78.0,80.0,81.0,79.0,77.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6575842.285714285,46.71428571428572,26.75714285714286,1.7142857142857142,17.514285714285712,78.71428571428571,0.0
51,23.0,,,,,0.0,0,0.2,13.433333333333334,21.016666666666666,4.800000190734863,4.7,61072.0,153971.25,1587.0,60.55148022006812,19.672503795351403,0.0,215043.25,1587.0,0.2,13.433333333333334,21.016666666666666,0.0,1,0,5457400.0,9934130.0,7861040.0,26.0,39.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8427290.0,38.285714285714285,,,,,0.0
12,88.0,26.3,2.4,17.0,85.0,0.0,0,0.0833333333333333,12.066666666666666,23.933333333333334,4.800000190734863,4.7,149000.0,488657.0,5067.0,40.28855704697987,14.455947627886228,0.0,637657.0,5067.0,0.0833333333333333,12.066666666666666,23.933333333333334,0.0,4,0,21896997.0,24370996.0,22379995.0,96.0,102.0,102.0,27.2,27.2,27.4,27.9,27.7,27.6,27.6,8.6,1.7,2.0,1.8,1.2,4.0,0.7,20.1,26.2,24.1,20.4,27.3,23.9,23.9,75.0,73.0,74.0,70.0,73.0,74.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22239139.85714286,97.28571428571428,27.328571428571426,3.1,22.714285714285715,74.85714285714286,0.0
11,41.0,28.2,1.6,28.9,76.0,0.0,0,0.0,11.25,24.383333333333333,4.800000190734863,4.7,96000.0,305809.5,4476.0,45.29895833333333,22.09381984536125,,401809.5,4476.0,0.0,11.25,24.383333333333333,0.0,6,1,11700500.0,12121300.0,12068700.0,33.0,41.0,34.0,27.7,25.6,26.9,28.5,29.2,28.9,29.4,0.8,22.6,20.4,0.7,0.3,1.1,0.1,27.5,19.1,18.5,12.3,17.0,18.4,22.5,76.0,90.0,85.0,73.0,69.0,72.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13375414.285714284,40.85714285714285,27.857142857142858,6.785714285714286,20.24285714285714,77.28571428571429,0.0
24,0.0,26.6,10.1,17.6,88.0,0.0,0,,,,,5.0,,,,,,,0.0,0.0,,,,0.0,3,0,0.0,,,0.0,,,27.1,,,,,,,5.4,,,,,,,18.6,,,,,,,86.0,,,,,,,0.0,,,,,,,0.0,0.0,26.85,7.75,18.1,87.0,0.0
13,3.0,26.4,6.5,8.6,91.0,0.0,0,0.0666666666666666,11.866666666666667,22.133333333333333,4.900000095367432,5.0,51000.0,13448.88,258.0,8.52450980392157,15.335849527990437,0.0,64448.88,258.0,0.0666666666666666,11.866666666666667,22.133333333333333,0.0,1,0,206250.0,0.0,348750.0,1.0,0.0,2.0,27.6,27.5,26.9,26.4,26.8,27.0,27.0,5.1,8.8,5.0,8.3,9.9,4.2,4.8,13.1,9.4,10.1,14.5,18.4,23.2,21.5,85.0,87.0,87.0,87.0,82.0,78.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554214.2857142857,1.8571428571428568,26.942857142857143,6.82857142857143,13.9,85.28571428571429,0.0
